file,filename,start,end,dur,text,further remarks
engl310_13,engl310_13_167,1386.01,1392.94,6.93,"; that i have seen the word made flesh , tsk ; . , ; i mean nothing less , ;",
engl310_13,engl310_13_168,1392.65,1402.48,9.83,"; and i know now that there is such a thing as indestructibility , tsk in the deepest sense ; where flesh became transformed through intensity of ;",
engl310_13,engl310_13_169,1402.33,1412.98,10.65,"; response ; to counter response ; . where sex , was beaten , out , ; where a purity of joy was reached that included , tears , tsk ;",
engl310_13,engl310_13_170,1412.39,1423.22,10.83,"; uh now imagery from from this and and other letters that crane uh wrote during the period uh ; uh , um , emerge in in voyages , tsk ;",
engl310_13,engl310_13_171,1422.89,1431.6,8.71,"; the very first section of voyages ; uh had been in fact sitting on crane’s desk for uh ; three years , . ;",
engl310_13,engl310_13_172,1431.16,1440.07,8.91,; above the fresh ruffles of the surf ; bright striped urchins ; flay each other with sand . ;,
engl310_13,engl310_13_173,1439.46,1450.39,10.93,"; they have contrived a quest ; , excuse me a conquest for shell shucks , ; and their fingers crumble fragments of baked weed ;",
engl310_13,engl310_13_174,1450.03,1459.22,9.19,"; gaily digging and scattering . , tsk ; and in answer to their treble reflections ; the sun beats lightning on the waves ;",
engl310_13,engl310_13_175,1459.02,1468.86,9.84,"; the waves fold thunder in the sand , tsk ; and , could they hear me . i would say i would tell them , tsk ; o brilliant kids ;",
engl310_13,engl310_13_176,1468.55,1479.53,10.98,"; frisk with your dog . , ; fondle , your shells , and sticks ; bleached by time , and the elements , tsk ;",
engl310_13,engl310_13_177,1479.26,1484.7,5.44,"; but there is a line you must not cross , ; , nor ever trust beyond it ;",
engl310_13,engl310_13_178,1484.29,1494.23,9.94,"; spry cordage of your , bodies to caresses too lichen faithful from too wide a breast ; the bottom of the sea ;",
engl310_13,engl310_13_179,1493.82,1503.5,9.68,"; is cruel . , . , . tsk ; . ; the poem begins on shore begins with ; uh . ,  kids , ;",
engl310_13,engl310_13_180,1503.35,1510.9,7.55,"; playing , ; , uh . ; , their , play . , ; , in all its innocence , ;",
engl310_13,engl310_13_181,1510.51,1520.8,10.29,"; seems to imply and gesture towards ; um , ferocious energies that ; um . ; tsk ;",
engl310_13,engl310_13_182,1520.57,1528.9,8.33,"; uh are , emblematized by the sea ; uh in all of its thunder and lightning and power ;",
engl310_13,engl310_13_183,1528.6,1538.55,9.95,"; uh you you , they fondle , they flay ; uh the the , shoreline is a is a place where there there fragments of",cut on pause
engl310_13,engl310_13_184,1540.04,1551.02,10.98,"tsk , debris ; uh uh proof of the sea’s , ; force , ; uh , the poem begins with a simple , ;",
engl310_13,engl310_13_185,1550.64,1559.74,9.1,"; moral , ; , uh injunction or or practical really uh uh , uh ; practical warning tsk ;",
engl310_13,engl310_13_186,1559.35,1568.71,9.36,"; to give yourself over to , the sea . ; would be to , enter , a field , of unbounded energy , ;",
engl310_13,engl310_13_187,1568.4,1577.91,9.51,"; to risk , your identity , ; to risk being overwhelmed . , tsk ; think of prufrock , ; on the shore ;",
engl310_13,engl310_13_188,1577.75,1587.56,9.81,"; shall i wear my trousers rolled . , ; , ; , uh , crane ; is  uh ; there , in the same , same place , ;",
engl310_13,engl310_13_189,1587.17,1596.05,8.88,"; uh and ; having issued this warning . , having acknowledged the cruelty of , the bottom of the sea , ;",
engl310_13,engl310_13_190,1595.21,1602.49,7.28,"; he throws it off and throws it behind , and enters , the water ; , and yet . ;",
engl310_13,engl310_13_191,1602,1612.23,10.23,"; , . , . , that important , piece of , cranian , ; , punctuation the dash . ; uh  a a bit of punctuation that ;",
engl310_13,engl310_13_192,1611.96,1620.89,8.93,"; separates and connects elements , ; uh , pushes that warning away and takes us ; uh into , the sea , ;",
engl310_13,engl310_13_193,1620.58,1629.51,8.93,"; and yet this great wink of eternity ; of rimless floods . , tsk , ; become borderless space ;",
engl310_13,engl310_13_194,1629.04,1638.31,9.27,"; unfettered leewardings , tsk ; samite sheeted and processioned where ; her undinal vast belly ;",
engl310_13,engl310_13_195,1638.1,1648.59,10.49,; crane images the sea here ; uh as a kind as a woman’s body and as a kind of belly that bends towards the moon ; uh an an you know it’s a kind of ;,
engl310_13,engl310_13_196,1648.19,1657.66,9.47,"; vision of of the uh ; open horizon of the sea as you you know it seems to project the curve of the earth in it , tsk ;",
engl310_13,engl310_13_197,1657.11,1666.01,8.9,"; uh , her undinal vast belly moonward bends ; laughing . ; the wrapt , inflections of our love ;",
engl310_13,engl310_13_198,1665.71,1673.8,8.09,"; there's uh that’s a kind of ; uh wonderful . , cranian . , word . ; um . , wrapt ;",
engl310_13,engl310_13_199,1673.6,1683.95,10.35,"; uh it , it's uh would seem to mean both ; , um ; wrapped in the sense of wrapped up ; uh and rapt , in the sense of held in rapture ;",
engl310_13,engl310_13_200,1683.58,1693.38,9.8,"; uh he’s kind of combined possibly through error these two ; forms , crane makes errors , he’s unlike , ; , the ;",
engl310_13,engl310_13_201,1693.11,1702.23,9.12,"; scholarly eliot , ;  uh he continues , uh and and now gives us instructions ; take this sea , ;",
engl310_13,engl310_13_202,1701.78,1711.78,10,; whose diapason knells on scrolls of silver snowy sentences the sceptred terror of whose session rends ; as her demo demeanors motion ;,
engl310_13,engl310_13_203,1711.67,1722.06,10.39,"; well or ill ; , all . but the pieties of lovers hands , ; , tsk ; uh here ; uh being in the space of the sea ;",
engl310_13,engl310_13_204,1721.78,1732.07,10.29,"; um is like , being , in love or ; um ; in , the act , of love as crane imagines it ; it’s also like being in ;",
engl310_13,engl310_13_205,1731.91,1739.66,7.75,; a fabulous rhetorical world ; uh a a space of gorgeous extravagant ; uh language ;,
engl310_13,engl310_13_206,1739.42,1748.52,9.1,"; uh which crane unleashes here in all of its ; uh ; um ; um , terrific force uh ;",
engl310_13,engl310_13_207,1748.3,1757.44,9.14,"; its its language that that , um , ; tsk , is , iambic pentameter . , ; unlike eliot ; uh ;",
engl310_13,engl310_13_208,1757.15,1766.16,9.01,"; is uh a language uh uh as rich and and ornate , uh as um ; on the uh ;",
engl310_13,engl310_13_209,1765.97,1770.48,4.51,"; english renaissance stage , marlowe would have liked this , ;",
engl310_13,engl310_13_210,1770.03,1777.3,7.27,"; um , it is uh also a kind of uh romantic um , tsk uh diction ;",
engl310_13,engl310_13_211,1777.04,1786.64,9.6,"; and uh there um elements of a sort of late nineteenth century ; , british and french poetry that , crane is combining here , ;",
engl310_13,engl310_13_212,1786.28,1796.84,10.56,"; he says and onward as bells off san salvador salute ; the crocus lustres of the stars , ; in these poinsettia meadows of her tides ;",
engl310_13,engl310_13_213,1796.59,1806.07,9.48,"; adagios of islands , o my prodigal , . complete the dark confessions her veins , spell , tsk ;",
engl310_13,engl310_13_214,1805.05,1813.62,8.57,"; , mark , how , tsk her turning shoulders wind the hours , tsk ; and hasten , ;",
engl310_13,engl310_13_215,1813.43,1823.89,10.46,"; tsk , while her penniless rich palms pass superscription of bent foam and wave hasten ; while they are true because they will not be true forever ;",
engl310_13,engl310_13_216,1823.44,1832.8,9.36,"; sleep , death , desire , tsk close round one instant in one floating , flower . ; crane understands that . ;",
engl310_13,engl310_13_217,1832.41,1840.14,7.73,"; , love , like rhetoric . ; , cast a spell , tsk and ;",
engl310_13,engl310_13_218,1839.8,1850.5,10.7,"; uh that , love , and poetry create illusions , ; uh he does not , therefore despise them . , ;",
engl310_13,engl310_13_219,1850.25,1860.36,10.11,"; uh is different . ; from uh . ; uh eliot , uh in in a in a uh , basic , way , ; he acknowledges , as it were ;",
engl310_13,engl310_13_220,1860.13,1868.42,8.29,"; the , temporariness ; of ; uh his , um . , um , desire , ;",
engl310_13,engl310_13_221,1868.02,1876.94,8.92,"; in fact he says bind us in time , ; o seasons clear , tsk and awe . ;",
engl310_13,engl310_13_222,1876.71,1887.1,10.39,"; tsk o minstrel galleons of carib fire ; what are minstrel galleons of carib fire well maybe they’re actual ; , ships that he’s imagining passing among ; maybe uh ;",
engl310_13,engl310_13_223,1886.89,1895.21,8.32,"; they are ; um ; um , uh the lights of , the moon or , sun on the sea",cut on pause
engl310_13,engl310_13_224,1896.51,1906.66,10.15,"tsk he says to the sea bequeath us , ; , i know we’re going to die ; , to no earthly shore . ;",
engl310_13,engl310_13_225,1906.06,1913.49,7.43,"; , in other words , don’t bury us ; . ; , ; uh , ;",
engl310_13,engl310_13_226,1913.19,1922.12,8.93,"; until , tsk and as in legend crane , produces a funny ;",
engl310_13,engl310_13_227,1921.87,1932.77,10.9,"; syntactic reversal here ; bequeath us to now earthly shore until , ; , is , answered , ; in the vortex of our grave ;",
engl310_13,engl310_13_228,1932.24,1939.28,7.04,"; , the seal’s wide spindrift gaze toward paradise . , tsk ; uh ;",
engl310_13,engl310_13_229,1938.79,1944.61,5.82,"; , there . uh the subject of the sentence comes last , ; uh ;",
engl310_13,engl310_13_230,1944.33,1954.95,10.62,"; the sentence is the seal’s wide spindrift gaze , is answered , in the vortex of our grave , ; what crane has done there ; is ;",
engl310_13,engl310_13_231,1954.72,1962.79,8.07,"; um . ; . well he’s reversed . , tsk the syntactic order of subject and verb ; , by doing so ;",
engl310_13,engl310_13_232,1962.54,1971.16,8.62,"; he’s introduced first the image of death , by drowning ; uh that is the vortex of our , grave , uh and ;",
engl310_13,engl310_13_233,1970.95,1981.56,10.61,"; uh he’s put that up first and then he’s followed it with the image ; of the seal’s , gaze ; which uh comes ; uh and emerges ; uh , after ;",
engl310_13,engl310_13_234,1981.4,1991.28,9.88,"; drowning , tsk uh ; that the seal is here a figure of a kind of consciousness ; uh and desire ; expressed through the eyes ;",
engl310_13,engl310_13_235,1990.98,2001.23,10.25,"; uh that , is uh that survives death , tsk ; uh , look back to , the poem . preceding ;",
engl310_13,engl310_13_236,2000.96,2009.38,8.42,"; um , called at melville’s tomb , tsk ; uh there is uh uh here this is an elegy for melville ; which uh ;",
engl310_13,engl310_13_237,2009.16,2013.66,4.5,"; seems to presume , falsely . ; uh that melville ;",
engl310_13,engl310_13_238,2013.47,2024.08,10.61,"; uh is uh uh , drowned . , tsk and not buried on shore as he is , tsk ; uh and there there’s an image of again of drowning ;",
engl310_13,engl310_13_239,2023.8,2031.22,7.42,"; uh in uh lines eleven and . and twelve, ; uh and again a kind of image of of vortex ;",
engl310_13,engl310_13_240,2030.89,2041.73,10.84,"; uh then in the circuit calm of one vast coil after the storm that has wrecked the ship , ; its lashings charmed and those lashings remind you of the flayings of the kids in the ;",
engl310_13,engl310_13_241,2041.41,2046.34,4.93,; in voyages ; its lashings charmed and malice reconciled ;,
engl310_13,engl310_13_242,2045.74,2055.66,9.92,"; , frosted eyes , there were , that lifted altars . , tsk , and silent answers crept across the stars, ; uh ;",
engl310_13,engl310_13_243,2055.34,2065.73,10.39,"; how do eyes lift altars , tsk ; in um , uh , crane’s letter to harriet munroe in defense of this , poem ;",
engl310_13,engl310_13_244,2065.33,2071.03,5.7,; uh and what he calls the logic of metaphor ; crane uh says well ; um ; ,
engl310_13,engl310_13_245,2070.81,2081.81,11,; eyes lift altars in the sense that they bring the object of their desire into being ; uh through their desire ; that is uh you uh ;,
engl310_13,engl310_13_246,2081.51,2090.29,8.78,"; you uh you raise the altar you create the the the uh object of worship ; through your yearning for ; uh , it ;",
engl310_13,engl310_13_247,2090.04,2099.33,9.29,"; um , this is uh you know again uh ; uh uh uh a kind of visionary . act ; uh and it’s uh a version of the one that we find ;",
engl310_13,engl310_13_248,2099.11,2108.33,9.22,"; at the end of the uh second section ; of uh voyages where we see the wha , the ; the seagull’s , excuse me ; the um . ; ",
engl310_13,engl310_13_249,2108.1,2118.43,10.33,"; um . uh the seal’s ; wide , spindrift gaze toward ; , paradise ; uh wide ; uh wide because it’s a gaze that that , ;",
engl310_13,engl310_13_250,2118.26,2125.57,7.31,"; that is large uh and takes in ; um ; tsk um , uh much ; uh space ;",
engl310_13,engl310_13_251,2125.32,2134.9,9.58,"; uh wide because the sea is a is a kind of space in which we have , latitude ; of ; action , tsk spindrift ;",
engl310_13,engl310_13_252,2134.63,2144.99,10.36,"; , ; it’s a word that crane took from ; , moby dick , ; uh from melville , ; uh replacing another word not such a good word which also came from moby dick ;",
engl310_13,engl310_13_253,2144.81,2152.24,7.43,"; finrinny . , tsk ; uh it’s a good he got rid of that , ; uh ; uh spindrift is important ;",
engl310_13,engl310_13_254,2151.98,2159.21,7.23,"; when you are in the sea it is like being in a crane poem you don’t have the ground under your feet , you spin and you drift ; ",
engl310_13,engl310_13_255,2158.84,2168.94,10.1,"; uh you spin and you drift and words mix and match and create words like , spindrift , ; uh this is a condition that crane calls in the next poem ;",
engl310_13,engl310_13_256,2168.66,2179.66,11,"; infinite consanguinity ; where there’s a kind of sharing of of elements , tsk ; uh a kind of uh ; uh transformation ;",
engl310_13,engl310_13_257,2179.39,2187.01,7.62,; um ; uh through exchange that goes on ; this is understood as what happens ; uh in love ;,
engl310_13,engl310_13_258,2186.82,2197.56,10.74,"; uh it’s also uh understood as a kind of model for poetic , process ; uh , ; , it’s imaged here in this poem in a in triumphant language ;",
engl310_13,engl310_13_259,2197.27,2205.5,8.23,"; uh as a kind of um ; uh transcendence of death ; uh here , describing um ;",
